entry_time,exit_time,type,entry_price,exit_price,sl,tp,lot_size,pips,profit,balance,reason,bars_held,conditions,has_order_block
2025-01-31 16:45:00,2025-01-31 18:30:00,BUY,1.03971,1.0367622,1.0367622,1.0485533999999994,0.38,-294.7799999999834,-112.01639999999368,11060.194131428498,Stop Loss,21,2,True
2025-01-31 18:35:00,2025-02-02 22:05:00,BUY,1.03716,1.03494402,1.03494402,1.0438079400000004,0.5,-221.59800000001172,-110.79900000000586,10949.395131428491,Stop Loss,41,3,True
2025-02-02 22:10:00,2025-02-03 00:20:00,BUY,1.02513,1.0225928571428573,1.0225928571428573,1.0327414285714285,0.43,-253.71428571427933,-109.09714285714011,10840.297988571352,Stop Loss,26,2,False
2025-02-03 00:25:00,2025-02-03 03:10:00,BUY,1.02364,1.0215432142857144,1.0215432142857144,1.0299303571428573,0.52,-209.67857142857315,-109.03285714285805,10731.265131428494,Stop Loss,33,3,False
2025-02-03 04:00:00,2025-02-03 12:15:00,SELL,1.02324,1.0256646399999998,1.0256646399999998,1.0159660800000003,0.44,-242.46399999998667,-106.68415999999414,10624.5809714285,Stop Loss,99,2,True
2025-02-03 12:15:00,2025-02-03 15:40:00,BUY,1.02561,1.03345206,1.02299598,1.03345206,0.41000000000000003,784.2059999999983,321.52445999999935,10946.1054314285,Take Profit,41,2,True
2025-02-03 15:45:00,2025-02-03 21:40:00,SELL,1.03145,1.0340717857142856,1.0340717857142856,1.0235846428571431,0.42,-262.1785714285618,-110.11499999999594,10835.990431428503,Stop Loss,71,2,False
2025-02-03 21:50:00,2025-02-03 23:05:00,SELL,1.03342,1.0347367857142857,1.0347367857142857,1.0294696428571428,0.8200000000000001,-131.67857142857287,-107.97642857142976,10728.014002857073,Stop Loss,15,2,False
2025-02-03 23:05:00,2025-02-04 00:35:00,BUY,1.0348,1.03193703,1.03193703,1.04338891,0.37,-286.297000000002,-105.92989000000074,10622.084112857072,Stop Loss,18,2,True
2025-02-04 00:35:00,2025-02-04 14:05:00,SELL,1.03185,1.035034,1.035034,1.0222979999999997,0.33,-318.40000000000754,-105.07200000000249,10517.01211285707,Stop Loss,162,2,True
2025-02-04 14:05:00,2025-02-07 17:15:00,BUY,1.03525,1.0321068599999998,1.0321068599999998,1.0446794200000005,0.33,-314.3140000000155,-103.72362000000511,10413.288492857066,Stop Loss,902,2,True
2025-02-07 17:20:00,2025-02-09 22:05:00,BUY,1.03266,1.0304057142857141,1.0304057142857141,1.0394228571428572,0.46,-225.4285714285764,-103.69714285714514,10309.59134999992,Stop Loss,56,2,False
2025-02-09 22:10:00,2025-02-10 07:00:00,BUY,1.02942,1.0322003571428575,1.0284932142857142,1.0322003571428575,1.11,278.03571428575145,308.61964285718415,10618.210992857104,Take Profit,106,2,False
2025-02-10 07:00:00,2025-02-10 22:10:00,BUY,1.03215,1.03018878,1.03018878,1.0380336599999995,0.54,-196.12199999998745,-105.90587999999323,10512.305112857111,Stop Loss,182,2,True
2025-02-10 22:20:00,2025-02-11 09:00:00,SELL,1.03038,1.0319609299999999,1.0319609299999999,1.0256372100000006,0.66,-158.09299999998137,-104.34137999998771,10407.963732857124,Stop Loss,128,2,True
2025-02-11 09:35:00,2025-02-12 16:55:00,BUY,1.03152,1.03890027,1.02905991,1.03890027,0.42,738.0270000000077,309.9713400000032,10717.935072857128,Take Profit,376,2,True
2025-02-12 17:20:00,2025-02-12 19:05:00,BUY,1.04138,1.03867029,1.03867029,1.04950913,0.4,-270.9709999999976,-108.38839999999905,10609.546672857128,Stop Loss,21,2,True
2025-02-12 19:05:00,2025-02-12 22:10:00,BUY,1.03889,1.0379364285714288,1.0379364285714288,1.041750714285714,1.11,-95.35714285713314,-105.84642857141779,10503.70024428571,Stop Loss,37,2,False
2025-02-12 22:30:00,2025-02-13 02:25:00,SELL,1.03806,1.0402091699999998,1.0402091699999998,1.0316124900000005,0.49,-214.91699999998113,-105.30932999999075,10398.39091428572,Stop Loss,47,2,True
2025-02-13 02:25:00,2025-02-14 14:35:00,BUY,1.04023,1.05018385,1.03691205,1.05018385,0.31,995.3850000000041,308.56935000000124,10706.96026428572,Take Profit,434,2,True
2025-02-14 14:50:00,2025-02-17 08:00:00,SELL,1.05047,1.047593214285714,1.0514289285714287,1.047593214285714,1.12,287.6785714285956,322.2000000000271,11029.160264285747,Take Profit,205,2,False
2025-02-17 08:25:00,2025-02-20 23:30:00,SELL,1.04743,1.05046942,1.05046942,1.0383117400000004,0.36,-303.94199999999034,-109.41911999999652,10919.74114428575,Stop Loss,1045,2,True
2025-02-20 23:30:00,2025-02-21 10:05:00,SELL,1.05016,1.0465891,1.0513503,1.0465891,0.92,357.0899999999932,328.52279999999377,11248.263944285743,Take Profit,127,2,True
2025-02-21 10:05:00,2025-02-21 14:45:00,SELL,1.04657,1.04911807,1.04911807,1.03892579,0.44,-254.80700000000132,-112.11508000000059,11136.148864285742,Stop Loss,56,2,True
2025-02-21 14:50:00,2025-02-21 15:20:00,SELL,1.04844,1.0460485714285719,1.0492371428571428,1.0460485714285719,1.4000000000000001,239.14285714281556,334.7999999999418,11470.948864285683,Take Profit,6,3,False
2025-02-21 15:45:00,2025-02-24 00:25:00,SELL,1.0459,1.0496786299999998,1.0496786299999998,1.0345641100000007,0.3,-377.8629999999783,-113.35889999999348,11357.58996428569,Stop Loss,103,2,True
