entry_time,exit_time,type,entry_price,exit_price,sl,tp,lot_size,pips,profit,balance,reason,bars_held,conditions,has_order_block
2025-06-03 12:10:00,2025-06-03 12:20:00,BUY,3353.216,3349.524607142857,3349.524607142857,3364.290178571429,0.19,-3691.3928571430006,-70.13646428571701,7033.445012000297,Stop Loss,2,3,False
2025-06-03 12:25:00,2025-06-03 13:40:00,BUY,3354.734,3350.6375,3350.6375,3367.0235000000002,0.17,-4096.5000000001055,-69.6405000000018,6963.804512000295,Stop Loss,15,2,False
2025-06-03 13:55:00,2025-06-03 14:00:00,BUY,3345.698,3339.312607142857,3339.312607142857,3364.8541785714287,0.11,-6385.392857142961,-70.23932142857257,6893.565190571722,Stop Loss,1,2,False
2025-06-03 14:10:00,2025-06-03 23:15:00,BUY,3338.884,3361.5929285714283,3331.3143571428573,3361.5929285714283,0.09,22708.92857142826,204.38035714285434,7097.945547714577,Take Profit,97,2,False
2025-06-03 23:15:00,2025-06-04 00:05:00,BUY,3360.226,3353.744898,3353.744898,3379.6693060000007,0.11,-6481.102000000192,-71.29212200000211,7026.653425714574,Stop Loss,10,2,True
2025-06-04 00:05:00,2025-06-04 00:15:00,SELL,3353.276,3358.827472,3358.827472,3336.6215839999995,0.13,-5551.472000000103,-72.16913600000134,6954.484289714573,Stop Loss,2,2,True
2025-06-04 00:15:00,2025-06-04 00:35:00,BUY,3358.548,3353.468175,3353.468175,3373.787474999999,0.14,-5079.824999999801,-71.11754999999721,6883.3667397145755,Stop Loss,4,4,True
2025-06-04 00:35:00,2025-06-04 01:20:00,SELL,3353.165,3363.398038,3363.398038,3322.4658860000004,0.07,-10233.037999999851,-71.63126599999896,6811.735473714576,Stop Loss,9,2,True
2025-06-04 01:40:00,2025-06-04 02:10:00,SELL,3367.048,3372.5762499999996,3372.5762499999996,3350.4632500000002,0.12,-5528.249999999844,-66.33899999999812,6745.396473714578,Stop Loss,6,3,False
2025-06-04 02:15:00,2025-06-04 04:40:00,SELL,3370.004,3355.751214285714,3374.7549285714285,3355.751214285714,0.14,14252.785714285892,199.53900000000252,6944.93547371458,Take Profit,29,2,False
2025-06-04 04:40:00,2025-06-04 11:25:00,BUY,3355.137,3346.462188,3346.462188,3381.161436000001,0.08,-8674.812000000202,-69.39849600000161,6875.536977714579,Stop Loss,81,2,True
2025-06-04 11:30:00,2025-06-04 13:05:00,BUY,3347.574,3361.721035714285,3342.858321428572,3361.721035714285,0.15,14147.035714284812,212.20553571427217,7087.742513428851,Take Profit,19,2,False
